date,Energy Type,Energy Generated (GWh)
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,165.97
4/10/2024 0:00,Wind,3004.5
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1273.83
4/10/2024 0:00,Imports,193
4/10/2024 0:00,Coal (Brown),2887.83
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,161.55
4/10/2024 0:00,Wind,3100.17
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1261.17
4/10/2024 0:00,Imports,119.24
4/10/2024 0:00,Coal (Brown),2757.67
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,107.57
4/10/2024 0:00,Wind,3099.5
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1310
4/10/2024 0:00,Imports,84
4/10/2024 0:00,Coal (Brown),2737.67
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,105.78
4/10/2024 0:00,Wind,3100.67
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1378.83
4/10/2024 0:00,Imports,114.53
4/10/2024 0:00,Coal (Brown),2756.17
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,98.58
4/10/2024 0:00,Wind,3099.83
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1255.17
4/10/2024 0:00,Imports,82.27
4/10/2024 0:00,Coal (Brown),2692
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,60.97
4/10/2024 0:00,Wind,3096
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1341.67
4/10/2024 0:00,Imports,23.14
4/10/2024 0:00,Coal (Brown),2801.33
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,60.89
4/10/2024 0:00,Wind,3112.5
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1325.67
4/10/2024 0:00,Imports,13.67
4/10/2024 0:00,Coal (Brown),2757
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,61.03
4/10/2024 0:00,Wind,2980.17
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1422.17
4/10/2024 0:00,Imports,32.63
4/10/2024 0:00,Coal (Brown),2686
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,56.71
4/10/2024 0:00,Wind,3047
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1532.67
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2675.83
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,2.4
4/10/2024 0:00,Wind,3130
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1583.5
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2480.17
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.83
4/10/2024 0:00,Wind,3082
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1648.83
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2453.5
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.83
4/10/2024 0:00,Wind,3067.5
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1649.5
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2453.33
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.83
4/10/2024 0:00,Wind,3074.5
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1659.67
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2457.33
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.85
4/10/2024 0:00,Wind,3135.83
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1650.33
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2490.83
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.83
4/10/2024 0:00,Wind,3133.5
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1650.67
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2539.67
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.85
4/10/2024 0:00,Wind,3166.17
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1524.33
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2543.5
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.88
4/10/2024 0:00,Wind,3157.67
4/10/2024 0:00,Solar (Utility),0
4/10/2024 0:00,Solar (Rooftop),0.03
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1417.83
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2664.5
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,8.28
4/10/2024 0:00,Wind,3110
4/10/2024 0:00,Solar (Utility),0.04
4/10/2024 0:00,Solar (Rooftop),1.08
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1372
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2714.33
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,80.55
4/10/2024 0:00,Wind,3087.5
4/10/2024 0:00,Solar (Utility),9.33
4/10/2024 0:00,Solar (Rooftop),13.73
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-990.38
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2644.17
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,84.22
4/10/2024 0:00,Wind,2943.5
4/10/2024 0:00,Solar (Utility),71.73
4/10/2024 0:00,Solar (Rooftop),76.48
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-923.02
4/10/2024 0:00,Imports,14.88
4/10/2024 0:00,Coal (Brown),2799.17
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,138.08
4/10/2024 0:00,Wind,2759.5
4/10/2024 0:00,Solar (Utility),110.75
4/10/2024 0:00,Solar (Rooftop),206.75
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-831.58
4/10/2024 0:00,Imports,24.08
4/10/2024 0:00,Coal (Brown),2729
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,63.71
4/10/2024 0:00,Wind,2737.5
4/10/2024 0:00,Solar (Utility),210.15
4/10/2024 0:00,Solar (Rooftop),426.83
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-787.87
4/10/2024 0:00,Imports,0
4/10/2024 0:00,Coal (Brown),2589.17
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,15.36
4/10/2024 0:00,Wind,2728.67
4/10/2024 0:00,Solar (Utility),234.92
4/10/2024 0:00,Solar (Rooftop),721.9
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-528.6
4/10/2024 0:00,Imports,77.25
4/10/2024 0:00,Coal (Brown),2351.5
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,3.81
4/10/2024 0:00,Wind,2352
4/10/2024 0:00,Solar (Utility),260.35
4/10/2024 0:00,Solar (Rooftop),1183.07
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-793.8
4/10/2024 0:00,Imports,167.31
4/10/2024 0:00,Coal (Brown),2178.33
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.98
4/10/2024 0:00,Wind,2239.83
4/10/2024 0:00,Solar (Utility),332.85
4/10/2024 0:00,Solar (Rooftop),1675.17
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1300.17
4/10/2024 0:00,Imports,317.72
4/10/2024 0:00,Coal (Brown),2121.83
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.85
4/10/2024 0:00,Wind,2244
4/10/2024 0:00,Solar (Utility),306.63
4/10/2024 0:00,Solar (Rooftop),2087.42
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-1338.5
4/10/2024 0:00,Imports,416.42
4/10/2024 0:00,Coal (Brown),2003
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.85
4/10/2024 0:00,Wind,2101.33
4/10/2024 0:00,Solar (Utility),331.18
4/10/2024 0:00,Solar (Rooftop),2334.42
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-778.82
4/10/2024 0:00,Imports,304.55
4/10/2024 0:00,Coal (Brown),1987.5
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.88
4/10/2024 0:00,Wind,1575.83
4/10/2024 0:00,Solar (Utility),334.55
4/10/2024 0:00,Solar (Rooftop),2478.75
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-823.02
4/10/2024 0:00,Imports,299.08
4/10/2024 0:00,Coal (Brown),2001.83
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.86
4/10/2024 0:00,Wind,1565.33
4/10/2024 0:00,Solar (Utility),371.07
4/10/2024 0:00,Solar (Rooftop),2471.17
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-855.37
4/10/2024 0:00,Imports,299.05
4/10/2024 0:00,Coal (Brown),2001.67
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.91
4/10/2024 0:00,Wind,1580.17
4/10/2024 0:00,Solar (Utility),435.45
4/10/2024 0:00,Solar (Rooftop),2412.08
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-976.72
4/10/2024 0:00,Imports,339.83
4/10/2024 0:00,Coal (Brown),2010
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.91
4/10/2024 0:00,Wind,1504.67
4/10/2024 0:00,Solar (Utility),396.37
4/10/2024 0:00,Solar (Rooftop),2503.08
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-776.22
4/10/2024 0:00,Imports,351.13
4/10/2024 0:00,Coal (Brown),1991.67
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.96
4/10/2024 0:00,Wind,1575
4/10/2024 0:00,Solar (Utility),293.52
4/10/2024 0:00,Solar (Rooftop),2444.17
4/10/2024 0:00,Battery (Charging),0
4/10/2024 0:00,Exports,-792.6
4/10/2024 0:00,Imports,384.12
4/10/2024 0:00,Coal (Brown),2020.5
4/10/2024 0:00,Gas (Steam),0
4/10/2024 0:00,Gas (OCGT),0.1
4/10/2024 0:00,Battery (Discharging),0
4/10/2024 0:00,Hydro,0.94
4/10/2024 0:00,Wind,1840.83
4/10/2024 0:00,Solar (Utility),241.73
4/10/2024 0:00,Solar (Rooftop),2129
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-346.38
5/10/2024 0:00,Imports,452.37
5/10/2024 0:00,Coal (Brown),2091.5
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,0.94
5/10/2024 0:00,Wind,1793.5
5/10/2024 0:00,Solar (Utility),236.68
5/10/2024 0:00,Solar (Rooftop),1662.92
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-407.87
5/10/2024 0:00,Imports,364.25
5/10/2024 0:00,Coal (Brown),2367.17
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,0.94
5/10/2024 0:00,Wind,1779.33
5/10/2024 0:00,Solar (Utility),397.38
5/10/2024 0:00,Solar (Rooftop),1294.33
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-667.78
5/10/2024 0:00,Imports,380.93
5/10/2024 0:00,Coal (Brown),2504.83
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,0.95
5/10/2024 0:00,Wind,2037
5/10/2024 0:00,Solar (Utility),325.03
5/10/2024 0:00,Solar (Rooftop),1101.88
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-571.62
5/10/2024 0:00,Imports,245.8
5/10/2024 0:00,Coal (Brown),2418.67
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,0.95
5/10/2024 0:00,Wind,2151.33
5/10/2024 0:00,Solar (Utility),434.22
5/10/2024 0:00,Solar (Rooftop),973.76
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-806.58
5/10/2024 0:00,Imports,266.23
5/10/2024 0:00,Coal (Brown),2880.67
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,0.92
5/10/2024 0:00,Wind,2192
5/10/2024 0:00,Solar (Utility),245.5
5/10/2024 0:00,Solar (Rooftop),672.37
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-829.63
5/10/2024 0:00,Imports,435.12
5/10/2024 0:00,Coal (Brown),3175.33
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,0.95
5/10/2024 0:00,Wind,2139.67
5/10/2024 0:00,Solar (Utility),176.42
5/10/2024 0:00,Solar (Rooftop),489.43
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1018.62
5/10/2024 0:00,Imports,771.03
5/10/2024 0:00,Coal (Brown),3282.33
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,5.15
5/10/2024 0:00,Wind,1961.17
5/10/2024 0:00,Solar (Utility),253.37
5/10/2024 0:00,Solar (Rooftop),395.51
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1209.33
5/10/2024 0:00,Imports,765.27
5/10/2024 0:00,Coal (Brown),3648.33
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,318.08
5/10/2024 0:00,Wind,1665.83
5/10/2024 0:00,Solar (Utility),205.1
5/10/2024 0:00,Solar (Rooftop),269.88
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1149.33
5/10/2024 0:00,Imports,588.68
5/10/2024 0:00,Coal (Brown),3807.33
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,594.65
5/10/2024 0:00,Wind,1379.17
5/10/2024 0:00,Solar (Utility),70.35
5/10/2024 0:00,Solar (Rooftop),126.77
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1124.83
5/10/2024 0:00,Imports,317.12
5/10/2024 0:00,Coal (Brown),3802.33
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,899.78
5/10/2024 0:00,Wind,1393.5
5/10/2024 0:00,Solar (Utility),10.29
5/10/2024 0:00,Solar (Rooftop),28.62
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1183.17
5/10/2024 0:00,Imports,286.38
5/10/2024 0:00,Coal (Brown),3801
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,937.85
5/10/2024 0:00,Wind,1522.33
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),2.3
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1512
5/10/2024 0:00,Imports,291.67
5/10/2024 0:00,Coal (Brown),3802.33
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,1166
5/10/2024 0:00,Wind,1608.33
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1556.33
5/10/2024 0:00,Imports,333.88
5/10/2024 0:00,Coal (Brown),3849.83
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,1177.17
5/10/2024 0:00,Wind,1529.33
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1257.17
5/10/2024 0:00,Imports,251.78
5/10/2024 0:00,Coal (Brown),3851.67
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,1131.73
5/10/2024 0:00,Wind,1295.33
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1170.3
5/10/2024 0:00,Imports,279.43
5/10/2024 0:00,Coal (Brown),3858.83
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,912.53
5/10/2024 0:00,Wind,1304.5
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-917.97
5/10/2024 0:00,Imports,307.75
5/10/2024 0:00,Coal (Brown),3846.17
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,558.68
5/10/2024 0:00,Wind,1276.5
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-979.87
5/10/2024 0:00,Imports,319.63
5/10/2024 0:00,Coal (Brown),3853.67
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,570
5/10/2024 0:00,Wind,1208
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1241.67
5/10/2024 0:00,Imports,320.88
5/10/2024 0:00,Coal (Brown),3869
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,699.23
5/10/2024 0:00,Wind,1190.33
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1273.17
5/10/2024 0:00,Imports,326.98
5/10/2024 0:00,Coal (Brown),3876.5
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,544.17
5/10/2024 0:00,Wind,1251.83
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1169.5
5/10/2024 0:00,Imports,315.38
5/10/2024 0:00,Coal (Brown),3863.67
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,556.57
5/10/2024 0:00,Wind,1191.5
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1312.67
5/10/2024 0:00,Imports,341.03
5/10/2024 0:00,Coal (Brown),3827
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,473.27
5/10/2024 0:00,Wind,1343.33
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1304.83
5/10/2024 0:00,Imports,329.73
5/10/2024 0:00,Coal (Brown),3705.67
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,319.68
5/10/2024 0:00,Wind,1474.83
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1264.83
5/10/2024 0:00,Imports,331.95
5/10/2024 0:00,Coal (Brown),3565.5
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,228.35
5/10/2024 0:00,Wind,1512.67
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1266.67
5/10/2024 0:00,Imports,323.02
5/10/2024 0:00,Coal (Brown),3521.33
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,143.45
5/10/2024 0:00,Wind,1576.33
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1214.17
5/10/2024 0:00,Imports,324.73
5/10/2024 0:00,Coal (Brown),3269.5
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,59.17
5/10/2024 0:00,Wind,1674.17
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1242.17
5/10/2024 0:00,Imports,319.67
5/10/2024 0:00,Coal (Brown),3074.67
5/10/2024 0:00,Gas (Steam),0
5/10/2024 0:00,Gas (OCGT),0.1
5/10/2024 0:00,Battery (Discharging),0
5/10/2024 0:00,Hydro,1.4
5/10/2024 0:00,Wind,1864.83
5/10/2024 0:00,Solar (Utility),0
5/10/2024 0:00,Solar (Rooftop),0
5/10/2024 0:00,Battery (Charging),0
5/10/2024 0:00,Exports,-1188
5/10/2024 0:00,Imports,358.03
5/10/2024 0:00,Coal (Brown),2817.17
5/10/2024 0:00,Gas (Steam),0
